id,synsetId,subSynsetId,modelId,split
048165,02691156,02690373,2a7c34d4f5aaea962b600da24e0965,train
048284,02691156,02690373,76a86e664e302f32fca1f1143bb6bc17,train
048361,02691156,02690373,788cd4e599b0ca1819ba010ddb4974fe,train
048408,02691156,02690373,7f4ceb12e48be00ea4642ec4b6f68a,train
048475,02691156,02690373,53d0eca7c8ab5e644c3a35cee92bb95b,train
048518,02691156,02690373,1f96a33a3a461544ca8607f540cc62ba,train
048686,02691156,02690373,b19771099e1d3cd4d86ebdaa02a63c4b,train
048697,02691156,02690373,c953df8a3f917663a9b2becd26dc2fc1,train
048749,02691156,02690373,dea43c46fdbe84511adbb4c4e06ad649,train
048873,02691156,02690373,317ac4d5ff597c9ae719b5362fe06bbb,train
048988,02691156,02690373,8baeb2c664b0bdf4ca8607f540cc62ba,train
049080,02691156,02690373,c489f0cb96399da63c326782eb2d380e,train
049152,02691156,02690373,642b46912529c6e57f1f82f6fc8747b8,train
049190,02691156,02690373,49131e925ef3349566cf1b4a8fc3914e,train
049212,02691156,02690373,892ae1180c58b3e671d03b466c72ce41,train
049321,02691156,02690373,640c9b76fd75aa94d13ef00338ba8c52,train
049403,02691156,02690373,e50f001069380884b87697d3904b168b,train
049514,02691156,02690373,d390f0246fd43cc8bd46d022fd7d80aa,train
049664,02691156,02690373,21a1049ee5b7f531bc0909d98a1ff2b4,train
049801,02691156,02690373,5515a62182afd357f2b0736dd4d8afe0,train
050031,02691156,02690373,7274be512ba47d837678474be485ca,train
050048,02691156,02690373,e761cf88524cf8f24c3a35cee92bb95b,train
050161,02691156,02690373,fb0f2907b977e7cb67c5e3041553656b,train
050170,02691156,02690373,1e358e70c047687a1a8831797284b67,train
050298,02691156,02690373,65166f18d4ee36a61cac9affde84fd21,train
050313,02691156,02690373,accb9ee4edf6af6ce4080dcedcbec993,train
050336,02691156,02690373,296c3ee559f87c9354eefcdc602d4520,train
050555,02691156,02690373,444a58c4c6bfcd6c7a571401e6605fc2,train
050588,02691156,02690373,9e30fc9f2d9ae56e3ec83bd6bef75c92,train
050641,02691156,02690373,55ce4fc0b3df0234bbf3143b1cb6076a,train
050661,02691156,02690373,c0c32558decf271df3ad4b0977199f23,train
050798,02691156,02690373,bf5d59729b0c0e336cec6e2299cb4a76,train
050844,02691156,02690373,65b3e612c00a65a6bc0909d98a1ff2b4,train
050939,02691156,02690373,84e45a6f079cfb9526360e1e29a956c7,train
051029,02691156,02690373,5f46b24028db58f490baeef8ba5b93e5,train
051053,02691156,02690373,ca8e8a54b54b41eceb1a0518c224975f,train
051121,02691156,02690373,9bfd7f4ecdd8efd8bd46d022fd7d80aa,train
051157,02691156,02690373,2502fffc569075b152486b4487d562c1,train
051211,02691156,02690373,1c87b854cceb778615aa5b227c027ee0,train
051380,02691156,02690373,ba1358d41ef026fbb87697d3904b168b,train
051400,02691156,02690373,8fe1c92c1c9ff33fbc0909d98a1ff2b4,train
051481,02691156,02690373,c5d0dd7a7b44b079a76ffc04f04676cb,train
051567,02691156,02690373,8200621d7b5cb84a6b7bd17e458d0dcb,train
051584,02691156,02690373,2c3df6a4d0ddc9a69725372054c2f091,train
000027,02691156,02691156,211cac5d62271583b85f0298cf43349d,train
000068,02691156,02691156,45145c5e7924dca8e991cc67fb9c11f,train
000148,02691156,02691156,16715d886ecf0a97ce2cec85ea6ae00d,train
000158,02691156,02691156,50e793fe39e527b245f31985fc702c6e,train
000181,02691156,02691156,bd91c1eca592312048464d2edba1bcf0,train
000193,02691156,02691156,d63bd140efa537dcf73e5bc170b7e2be,train
000200,02691156,02691156,a69c25f93540eaed6370c33da8a7988f,train
000201,02691156,02691156,fdb87fe46a2dd5ae148cecac5cfe1090,train
000206,02691156,02691156,99b2ee98a16b3c0b1338b1079208569a,train
000250,02691156,02691156,2026699e25ba56c5fd6b49391fda17,train
000373,02691156,02691156,ad98f06fa29c52eb23db3adbb2f1dce,train
000414,02691156,02691156,b1deb3638098e9c92a4947824596dce3,train
000422,02691156,02691156,2af93e42ceca0ff7efe7c6556ea140b4,train
000427,02691156,02691156,e52f809111bb75692b5a1d128057b6a4,train
000447,02691156,02691156,a051219f3f444fadc5e2bf7b5a5f1c56,train
000480,02691156,02691156,e9bbeedf2681b8ad154c6bbaeb7d331f,train
000532,02691156,02691156,7279a912e89a6f00adcbeb54f3d014e9,train
000567,02691156,02691156,8ba22e93df58242b61c0a7e9e23d6288,train
000733,02691156,02691156,de72864008c4db8bdeadc9ca0263db5a,train
000791,02691156,02691156,206a4bec609b727566cf1b4a8fc3914e,train
000917,02691156,02691156,577ef32f6c313a5e4ca16f43c2716caf,train
000937,02691156,02691156,900771de03746670ca8607f540cc62ba,train
000959,02691156,02691156,3caf95d83fcccdcc28662498a294724,train
001001,02691156,02691156,f5a8cae96024e709c1ccec171a275967,train
001064,02691156,02691156,bf77987a13fc34b5b6c7da997b0e5e3,train
001075,02691156,02691156,fe00bf68a2cd32b6dd455eb19d4d269e,train
001140,02691156,02691156,5a6eb0f2a316f23666cf1b4a8fc3914e,train
001171,02691156,02691156,e52f08852429e6117dc01d89d8a05b74,train
001203,02691156,02691156,796d6fba50664f5b1bcd0717744cc5bc,train
001292,02691156,02691156,989da7f7bce36747c6c291015ab44100,train
001309,02691156,02691156,2997fa1441eb7bb735fc197bbabcd5bd,train
001349,02691156,02691156,f21a375ca5fd26994fb6540b6bb872e9,train
001392,02691156,02691156,aca6b424287392cf3438e17bc657daf1,train
001457,02691156,02691156,37f251fbd5e094348139630c61d12904,train
001482,02691156,02691156,54c0f5b611d3c7e683651cbc8e49e4f,train
001530,02691156,02691156,707da8b9f37fd990bde4f466a45d975a,train
001581,02691156,02691156,d3856a35d1fb8536d8e727806889c9b0,train
001619,02691156,02691156,cd9062c0065ee3a4727e0d1e650e3b69,train
001677,02691156,02691156,6af4383123972f2262b600da24e0965,train
001693,02691156,02691156,8df55e58da6c297b4c3a35cee92bb95b,train
001738,02691156,02691156,5f11d3dd6ccacf92de7a468bfa758b34,train
001795,02691156,02691156,86012cd0bb6727e9e80771be8faac585,train
001949,02691156,02691156,d532217c7fabf1d44e8b48a4c01e36f8,train
002000,02691156,02691156,e18b6350437cfe0d727249e8d9a90100,train
002014,02691156,02691156,bf448fcf33a5349619ba010ddb4974fe,train
002052,02691156,02691156,fd6210721415e4bb51a9048f9848535d,train
002104,02691156,02691156,3c0a871ed33a1c6a296ee999ff54cc3b,train
002137,02691156,02691156,2bdb44eece3409a5a18e0889038e4fb6,train
002233,02691156,02691156,63a2144cfae402149b30aa09067b7eef,train
002318,02691156,02691156,48fed12884533a5fe48f6bbab67fa514,train
002341,02691156,02691156,bc764c59e4bf4e9f508cfa5a106b05fe,train
002353,02691156,02691156,a3bcd8767d2827626f5b49394e7f4cdb,train
002398,02691156,02691156,790e9d3a9e037d3efa86938af3fa9595,train
002437,02691156,02691156,b4a420a55d3db8aca89fa467f217f46,train
002506,02691156,02691156,1203825bf97bc3524722e1824a086fad,train
002704,02691156,02691156,67e8571eceec1ea44c3a35cee92bb95b,train
002936,02691156,02691156,bf57639c6735626282b3aeca5b3e7150,train
002987,02691156,02691156,29120728132e5dce42a2048a31b7df8c,train
003006,02691156,02691156,78c3a29d1153e68e5fa2a5df3ce5bc40,train
003036,02691156,02691156,4cbca5f95cd6cbc6e59552931a2cfd3c,train
003130,02691156,02691156,2f379576475cfba24c3a35cee92bb95b,train
003172,02691156,02691156,e88a8692a22d548e1ec438f11f5ea1c3,train
003215,02691156,02691156,5df7124460d8cd14fd17e1e0553418c6,train
003221,02691156,02691156,670d455bf1bdaafdf577ff4de1ac394c,train
003235,02691156,02691156,911e9f0246b26b309f789b924eaffb62,train
003238,02691156,02691156,641af2da275049936cc53f9d72e7fec3,train
003259,02691156,02691156,8615ac14d65e76efbde09007ce74853c,train
003308,02691156,02691156,5e34c340059f5b4b1c97b7d78f1a34d4,train
003322,02691156,02691156,22c11b2bab2cf93fc1ccec171a275967,train
003345,02691156,02691156,e08574959d2cb7c8f6cabb305f7d6d18,train
003497,02691156,02691156,afcb946d2d36a77abc0909d98a1ff2b4,train
003549,02691156,02691156,c398f78fb73ccf29751c7a6f15617f4,train
003561,02691156,02691156,b458bf7d57d211ee43bc2645d97a220e,train
003568,02691156,02691156,72aedca98ea4429c8ed4db287040dac1,train
003581,02691156,02691156,f2f6684e930651df3dffb45955223d25,train
003625,02691156,02691156,a1b95d2e1264f6bd66ccbd11a6ef0f68,train
003824,02691156,02691156,19e2864af4f6de438050e8e370967931,train
003827,02691156,02691156,d15e3519a61c5bad86442c51e82d8d69,train
003950,02691156,02691156,ff6f81eba664481126360e1e29a956c7,train
003991,02691156,02691156,c2d5bd1215248f9c8b6c29bda2bc905a,train
004148,02691156,02691156,3a92789dfc5186dcfdbac8c3ccfc63c,train
004215,02691156,02691156,93e0290ab5eede3a883f7527225435dc,train
004230,02691156,02691156,1c16739bbf3fa7c44276157eea5f8676,train
004335,02691156,02691156,5b048655453b37467584cbfee85fb982,train
004340,02691156,02691156,d708c311bcd60e61c9ac656f0c2edc4b,train
004351,02691156,02691156,e521828113e1e0c45e28caa3b26a73fd,train
004379,02691156,02691156,945b33ed9d6844591596c26b5af806fe,train
004409,02691156,02691156,bbaa22bfada1dc0fc6194c8172019a35,train
004585,02691156,02691156,28add8a00a7bcb7318d508b491dafd46,train
004612,02691156,02691156,9d65814e1b252fb01636caafca838500,train
004678,02691156,02691156,f7298a13f6d1644472a4466eb772f128,train
004751,02691156,02691156,fbc7afa847c30a4c183bb3a05fac486f,train
004759,02691156,02691156,f144e93fe2a11c1f4c3a35cee92bb95b,train
004793,02691156,02691156,dd9ece07d4bc696c2bafe808edd44356,train
004798,02691156,02691156,fd3a9743e16d35e51fc210a07910eb2,train
004827,02691156,02691156,41c7470ce9ecb74b6f9423fcc87803f2,train
004838,02691156,02691156,6feb039c710277aabd10f71f04d299c,train
004858,02691156,02691156,91ad0ff431597651767529f9ae81ac0f,train
004983,02691156,02691156,6021cb206f3db880c57b4651eeb679eb,train
005002,02691156,02691156,d3ecaf6bb9395131d563154e026c3490,train
005010,02691156,02691156,7f1eaf37fb4e24de82cea33798fcd6b6,train
005082,02691156,02691156,ed2aaca045fb1714cd4229f38ad0d015,train
005134,02691156,02691156,d59cd5f2012a1ca1aae46a5cc955c766,train
005169,02691156,02691156,b23e79036b214fd4ca27bba175814d1,train
005207,02691156,02691156,f5bb02c0df184488e0b6c670e0e97766,train
005334,02691156,02691156,6d3965fef2c63d37b3a197029fcc978f,train
005372,02691156,02691156,f2fda88e9688fd81d972c9dd75ed77d4,train
005414,02691156,02691156,fc5d7c28e254a0d84c3a35cee92bb95b,train
005437,02691156,02691156,71e9496397481233a8cba409c4409ba9,train
005510,02691156,02691156,c00b97813a9cbd72ec85c5551a78ef2b,train
005543,02691156,02691156,ccca0685aa63308ed54e5c2e672a56dc,train
005564,02691156,02691156,d80afa36aeb72c552b5147716975ed8a,train
005601,02691156,02691156,7568400ccaa12eb9d972c9dd75ed77d4,train
005603,02691156,02691156,ccfe789ebc77be87e71a4f02883f26bc,train
005624,02691156,02691156,315f523d0a924fb7ef70df8610b582b2,train
005733,02691156,02691156,b65ddb8f80d8fb562e38f6d9568202c7,train
005738,02691156,02691156,9a007813a38638c379a04281ec8c6618,train
006000,02691156,02691156,32a547e29d66132110b2a26d47842033,train
006100,02691156,02691156,72c28618e3273795f9066cd40fcf015,train
006110,02691156,02691156,106dfe858cb8fbc2afc6b80d80a265ab,train
006208,02691156,02691156,530d0edd6e2881653023dc1d1218bb2d,train
006254,02691156,02691156,faa361f642620bb72def37e9c0b35d0e,train
006258,02691156,02691156,6ca6c7920c62773073d96deff5ddb8e5,train
006292,02691156,02691156,eb85e7d86e2ef861e7cb9c477e2b7be,train
006315,02691156,02691156,bc2c90ea00831423908b15214255bff9,train
006420,02691156,02691156,8f4c92227704fdf11c568754310e5f73,train
006440,02691156,02691156,7e75688f4b185d4193a78ffd70737098,train
006558,02691156,02691156,875d75a0aef86850b6b87e72ead132ed,train
006630,02691156,02691156,2c932237239e4d22181acc12f598af7,train
006684,02691156,02691156,85fd79b9fe5948ff62b600da24e0965,train
006733,02691156,02691156,7c7fe1664a1f36b8ad6a38fcc21e6e9e,train
006809,02691156,02691156,e5bb559c00276ad354eba1f1b35fb0c1,train
006890,02691156,02691156,4e85ef428689df5cede07437dedab44,train
006908,02691156,02691156,a1d2c8b24476c8ee70d98a97e17b4da3,train
006933,02691156,02691156,90bd96c05c0208c642d1180c659735fe,train
006975,02691156,02691156,6f8e17cf5180fa96a911ef3962f7cae2,train
007013,02691156,02691156,fa4e8f24d7f0ae1cc1ccec171a275967,train
007021,02691156,02691156,72fcc9dfb927311935fc197bbabcd5bd,train
007022,02691156,02691156,d8719b491412ea0bb1cb87d703a74b6f,train
007084,02691156,02691156,ff13be97bdfa45f8254dc1d04198881,train
007104,02691156,02691156,9fb0988ef701a11388170d426b6605b5,train
007179,02691156,02691156,2751a0d9a1effa41f0b8c8d7a19e0d9a,train
007433,02691156,02691156,cce565137003bb39b2da68ec42b2eaf6,train
007541,02691156,02691156,4f3f39ddde5874f2db73445864b72015,train
007642,02691156,02691156,da67955425ffe66071d03b466c72ce41,train
007733,02691156,02691156,5abba5b86814b98a9f4ab5ced9b9495,train
007824,02691156,02691156,f40467cbad9ca466eb7d375d58cb985e,train
007877,02691156,02691156,4f5fc434ebc03254fc7b1255b2e02e3f,train
007927,02691156,02691156,ef20d432f2a7b1752c164e0c5ea74611,train
008021,02691156,02691156,c0796e38ea7a1d9fbc0909d98a1ff2b4,train
008027,02691156,02691156,265e6c77443c74bd8043fd2260891a82,train
008046,02691156,02691156,95bc1c56fd50037ce3f3aec01b086ba,train
008072,02691156,02691156,5793a442744f4bcf7af203abeca5ce86,train
008185,02691156,02691156,68a423eea131656b1e2b909763d0fd31,train
008194,02691156,02691156,f71028dac9b396fe80288501d9901d7b,train
008345,02691156,02691156,105f7f51e4140ee4b6b87e72ead132ed,train
008367,02691156,02691156,5213a6520cc225a0fb5c1b0f759e2bc1,train
008430,02691156,02691156,fc25e0cdcb2ecf1ca2bd098b9203af,train
008563,02691156,02691156,22795c32b54719dffaa7ec7d870d2e09,train
008641,02691156,02691156,16ef481509c64f845dcf422dd1ee66d9,train
008658,02691156,02691156,39d7e8e001e0234e8f721bc8b8155d7,train
009146,02691156,02691156,4f2830d3d566220be5dd38f670a033a8,train
009196,02691156,02691156,d5b78307fd9a0764bc97347c46fe15e1,train
009297,02691156,02691156,d56fba80d39bdff738decdbba236bc1d,train
009335,02691156,02691156,8b72934186e1d8b0f510cd52a5f27547,train
009409,02691156,02691156,eb8fe6d82d195ab5bc8feea465aa74f2,train
009455,02691156,02691156,aeb538b2f1c36a8d9e811b082458229e,train
009698,02691156,02691156,604392af2cbb7d1fe30ec10233e7931a,train
009755,02691156,02691156,6778c46aff633538c0676369cd1d063d,train
009841,02691156,02691156,b6dc4ddde769573df551b6c3f174499e,train
009966,02691156,02691156,a02387f2b9d73a01a5cbab5aded19a14,train
009999,02691156,02691156,bdbc01a1bea50bdba6cb562d18000d3d,train
010028,02691156,02691156,c3454da26509937d4b4c1e25039af4c8,train
010108,02691156,02691156,2818edd47cbd2aa1afe30fe053f7a977,train
010176,02691156,02691156,fa5c740ca9192b708e8131a047a07ce1,train
010187,02691156,02691156,d984822941e7a768c231d70e1e0cc567,train
010202,02691156,02691156,329b62a63e882c7c71d03b466c72ce41,train
010204,02691156,02691156,f016679500a76fbd8badc4a9f1acc937,train
010209,02691156,02691156,18806a80387734b754c7b6e11bf7148d,train
010258,02691156,02691156,d64f391dee878277bd46d022fd7d80aa,train
010374,02691156,02691156,8a47b24f85a0eafa12234b062bc6c471,train
010479,02691156,02691156,6659e72d40cef80be07c29b23ef67611,train
010527,02691156,02691156,5d022668941c6559b0ed23034a67f7f,train
010547,02691156,02691156,2ba980d080f89581ab2a0ebad7754fba,train
010556,02691156,02691156,fe82a9934a38997866cf1b4a8fc3914e,train
010586,02691156,02691156,16f81f41ba16edebca8607f540cc62ba,train
010691,02691156,02691156,6296558889cbcba8faa7ec7d870d2e09,train
010735,02691156,02691156,5da145252e095024ee738cc95b5ae8e,train
010750,02691156,02691156,c2923f0931fa539f794f2d24bb38b7d1,train
010767,02691156,02691156,83b55a6e1677563d6ae6891f58c50f,train
010805,02691156,02691156,f88906b677e97695f4126163bc622a34,train
010813,02691156,02691156,d0b7060229617935d2a4e6ac398c976f,train
010854,02691156,02691156,4d0994838c31434cef5f09964a6a1f97,train
010925,02691156,02691156,33a4f9403600f29c281f657e8f8481a1,train
011052,02691156,02691156,39fce052e13f97a57a10aa3eec436422,train
011098,02691156,02691156,6baefb84d6e12a0c6bdb424f4ee7ff8b,train
011106,02691156,02691156,3576bf753aea3dcf661f0ad700067cc,train
011161,02691156,02691156,31fd02481a07471e4e8b48a4c01e36f8,train
011239,02691156,02691156,ade3c4987f49895ff960bc420d751255,train
011414,02691156,02691156,8ef4637cb349584420c6a28228acb628,train
011527,02691156,02691156,e3f562bd552fbb14496e2f80fb255499,train
011550,02691156,02691156,fcbdaf6100aad67d5abb92fce0f1ced2,train
011591,02691156,02691156,66bdf712963b9a17efe0d4e1eba2e3af,train
011593,02691156,02691156,5efa09bee2cf193afaad157818f6ee1e,train
011623,02691156,02691156,cdbd857f25b1597c711d3e79ce66dfac,train
011669,02691156,02691156,7631caf6989bd17e4a51f4b900f5eb50,train
011774,02691156,02691156,b30bd72e684744c521b1ceea9c93aa79,train
011777,02691156,02691156,b644db95fe32d115d8d90babf3c5509a,train
011906,02691156,02691156,934b1ff5cf72b25c4310636931b68fdb,train
011925,02691156,02691156,f44c0e1e55a3469494f3355d9c061b5a,train
012010,02691156,02691156,b5b0dac4093a61cb3f2b01de37c0b29,train
012148,02691156,02691156,9de5723b085c9dd8f4fb6842b3610149,train
012205,02691156,02691156,f3cbfb52ea1c907a850e00840470903a,train
012218,02691156,02691156,5de885a47cf8aae2951971f8370d9050,train
012328,02691156,02691156,10af5de930178a161596c26b5af806fe,train
012469,02691156,02691156,5f73e503595094b783b772877a547745,train
012537,02691156,02691156,9d72d4ac799977bb71d03b466c72ce41,train
012541,02691156,02691156,3c109726e03fbac4ace5721ccacba16,train
012568,02691156,02691156,150cdc45dabde04f7f29c61065b4dc5a,train
012674,02691156,02691156,6fc4f30540b2fa9dbc0909d98a1ff2b4,train
012681,02691156,02691156,3826bf5c55ee469cec4dff11e684b695,train
012716,02691156,02691156,132fc603f8f69b08e816c75152573ee0,train
012755,02691156,02691156,122776d17b6a118086da73d36506db6f,train
012910,02691156,02691156,4d3fca1d1cacc27beeefea58691b769a,train
012940,02691156,02691156,f25ffb9cf92236fb9671f5163e7f6535,train
012983,02691156,02691156,5fcc974627fb15fbd1491f61ed5cc034,train
013032,02691156,02691156,5b3e534b2d022a9528be5258a76a8dcf,train
013342,02691156,02691156,862f246e54900f48ed4212b3ec7c4371,train
013429,02691156,02691156,17bc7631cbdaaa0c932e2c9d273ab571,train
013440,02691156,02691156,391b9c5bb875607c19ba010ddb4974fe,train
013529,02691156,02691156,ba7d272a0ef0f06cd165fddf32a925f6,train
013557,02691156,02691156,46c259e87609c54fafc0cc47720c0ef4,train
013760,02691156,02691156,2f576be042897eae38f859e2bc79169c,train
013773,02691156,02691156,f5e271c3cb2edc1681209be1a5e8b10d,train
013840,02691156,02691156,1605bdb8709be6773c4d876662ed7ef0,train
013848,02691156,02691156,4f1fb7c062c50fb15a2c5766752aea65,train
013895,02691156,02691156,a9bbba73d3fb7688b6b87e72ead132ed,train
013930,02691156,02691156,7bdf4816b61c0e1748766ee3c52f8ba4,train
013993,02691156,02691156,3a7e89dc355faac111f5789deac2dcac,train
014076,02691156,02691156,c1262e16d330f7a0231e16e03ac422a0,train
014097,02691156,02691156,fe0b8ab916cd568d749f4ec7f5556c32,train
014129,02691156,02691156,ef6db5bcb6bb96ddd2f0cc036969ee4f,train
014208,02691156,02691156,9407c551466b346450e5128bacca96b5,train
014279,02691156,02691156,91948fbd89e316b9a1efa53c1b6b3c23,train
014350,02691156,02691156,c06b54fce5cc4961c9d5e99e50e5e709,train
014397,02691156,02691156,72e68e04a203c96d873ec74c119307b9,train
014407,02691156,02691156,3a7e396786751f544c3a35cee92bb95b,train
014433,02691156,02691156,b1f056090f81f992301e72365eacb45b,train
014437,02691156,02691156,6db64533897238af392d539dc5a47ed5,train
014458,02691156,02691156,40d6a54bb4f276afefe0d4e1eba2e3af,train
014574,02691156,02691156,b3c37b67cdcfd68571d03b466c72ce41,train
014610,02691156,02691156,99dc4702d20942da18e0889038e4fb6,train
014657,02691156,02691156,fcc2023fd98e157f2d99c69702933ca4,train
014768,02691156,02691156,eaa0d465e9d0c16acfbf0f1430c86945,train
014779,02691156,02691156,d353b227b279804190b1d6deb98feec6,train
014839,02691156,02691156,6720352c366eba1a60370f16a3e15e76,train
014935,02691156,02691156,dbd0efc89242cc9318de900bee20377,train
014949,02691156,02691156,949acc63ad8f8816e816c75152573ee0,train
014965,02691156,02691156,60f99c0946c095e833b2a295000cb6fe,train
015073,02691156,02691156,296d0aa10bd7ddd87965b154b2af39d4,train
015125,02691156,02691156,ce5310bbab4bc178d7a85b8b6dea0a54,train
015151,02691156,02691156,80b9b2807547a2d3ab94ae13bc67d41c,train
015223,02691156,02691156,5a399ad6696d587d5e37076261ed63,train
015262,02691156,02691156,525f3ec38c3baa7a4944d3c8bf9547cf,train
015310,02691156,02691156,8af65c495c966cd7c337e45399cf632,train
015379,02691156,02691156,e3c26c3920b93f36eb7fefaef8eada2b,train
015451,02691156,02691156,636dfe39d75701b6cc14f1e6f4f4f49b,train
015514,02691156,02691156,7ee2912263fa4bb36f14b7a660f4c864,train
015516,02691156,02691156,a1bb5d1a075bf7fc37d1c8fcb5a639e2,train
015637,02691156,02691156,edd9f45c7c927032db5e5b1ef1010d8b,train
015639,02691156,02691156,c814a53c1538cdca4f7e1991902e92f7,train
015653,02691156,02691156,4e3e46fa987d0892a185a70f269c2a41,train
015656,02691156,02691156,d9dd8dd2c422dadaad70e50d5d7d02a5,train
015702,02691156,02691156,dbd589812bda0b1ebab624e35355496d,train
015709,02691156,02691156,d18592d9615b01bbbc0909d98a1ff2b4,train
015922,02691156,02691156,f8f4cccabf7ac33b199dff268d0aba38,train
015923,02691156,02691156,7608d7a5a3e3c2b13d4b1f38e3dfce4b,train
015924,02691156,02691156,78ceee44d207e826c87f6dba8af25d8b,train
015946,02691156,02691156,b831f60f211435df5bbc861d0124304c,train
015964,02691156,02691156,d0456644386d9149ce593c35f70d3f,train
016017,02691156,02691156,cbacce3a17e061251ab9df4be75138d0,train
016049,02691156,02691156,ff12c3a1d388b03044eedf822e07b7e4,train
016057,02691156,02691156,389dd6f9d6730b0e29143caa6b05e24f,train
016236,02691156,02691156,8c6ec24418f0af1950e187c1fbdbf3ba,train
016255,02691156,02691156,5f0e7de6a86a694d3930849f1d75b1,train
016271,02691156,02691156,d777b1e4ba72cebac5353b0f3cdec54,train
016307,02691156,02691156,22ed115500e9648c5fabfc69ee61b28b,train
016315,02691156,02691156,a1a58070ca1749d76abbb3e202b76402,train
016320,02691156,02691156,58e7f5046a0eb6474298cee0ed15ce9,train
016409,02691156,02691156,b9794f4722f565e319ba010ddb4974fe,train
016457,02691156,02691156,7af320cedd724bc89437816457a69b,train
016550,02691156,02691156,f8ceed6c984895079a6e43b878d5b335,train
016622,02691156,02691156,934e5dbb193dab924d02f09e7a1a5b28,train
016629,02691156,02691156,c7749c0a8b61f43bc9b9e28055202e3d,train
016688,02691156,02691156,351c9235749e398162147e00e97e28b5,train
016697,02691156,02691156,b76c6ef211d627efac8c46f8a114a34b,train
016708,02691156,02691156,77a81458ea729c62ace5721ccacba16,train
016793,02691156,02691156,ce4b8076f8f9a5a05be07e24c1d3227d,train
016818,02691156,02691156,e7ff46a15ae32ede7480441c35610069,train
016962,02691156,02691156,aa4df918db6c5973db6e67bf56014264,train
016981,02691156,02691156,a162465f9664d92a94eaa56dbee38b5b,train
017065,02691156,02691156,afd43430bd7c689f251fe573763aebef,train
017127,02691156,02691156,2a06adfb446c85c9f9d3f977c7090b2a,train
017185,02691156,02691156,209bb7656231011d7965bced3a0d8967,train
017192,02691156,02691156,b63c554a915454b7a8481a97c910a7de,train
017227,02691156,02691156,cff4a52406b84da7aaeb49542c2cc445,train
017316,02691156,02691156,4c3b1356008b3284e42e14fe98b0b5,train
017395,02691156,02691156,313758cb2eacbb576d3e60add9f0d715,train
017439,02691156,02691156,276908a82ab3728e6283c6757ac506b9,train
017458,02691156,02691156,b7fd11d4af74b4ffddaa0161e9d3dfac,train
017499,02691156,02691156,c4433144c905ad0b71d03b466c72ce41,train
017710,02691156,02691156,a9240313c39307574c3a35cee92bb95b,train
017792,02691156,02691156,541db123c3ae32cda91f7285bb2efb4d,train
017798,02691156,02691156,1de58c7eec71b438bbb26c14135f164e,train
017801,02691156,02691156,94c4ade39534d1902c13e5b9ca0fc656,train
017844,02691156,02691156,78edc61edc8835b5bc0909d98a1ff2b4,train
017872,02691156,02691156,38a8e07ed9b0da99fa7918e5874b2c16,train
017987,02691156,02691156,5cfdb557f5fedd51adb50624aa91e8c9,train
018073,02691156,02691156,5aec07305ba4bd3d66cf1b4a8fc3914e,train
018096,02691156,02691156,7ee59463dc17ac6e3e3f3c9608255377,train
018202,02691156,02691156,2677c3793143e75766cf1b4a8fc3914e,train
018282,02691156,02691156,22393fa9307224ec853c6f214c15e60f,train
018290,02691156,02691156,b55af8905ccc3b35102bb5032a53eed8,train
018332,02691156,02691156,baa3e1edf8870f755f1a3e0b9f8002cd,train
018338,02691156,02691156,bfd02b9a1ad7ce73fe2d13a096d8b561,train
018367,02691156,02691156,3e9ff76da8ca4885d0635288642e63e,train
018482,02691156,02691156,7175100f99a61c9646322bce65ca3756,train
018579,02691156,02691156,ed7eb0caa75661addc82b8fee1057b30,train
018620,02691156,02691156,eeeb30213be73bd14c3a35cee92bb95b,train
018635,02691156,02691156,a69d6f9ea766b9d1a13079850f677b69,train
018656,02691156,02691156,a05cb1f091b01cc87aaa57326478bd1f,train
018739,02691156,02691156,4561def0c651631122309ea5a3ab0f04,train
018841,02691156,02691156,cc6041868bf2913312b981fe5abe4a07,train
018886,02691156,02691156,a9b2d531e073113f9d1eb836604648db,train
018926,02691156,02691156,f8038d33c212f81fe99ea3c41458bc01,train
018947,02691156,02691156,381111f176565d48fe4c91be246ef13b,train
018976,02691156,02691156,530540dc968b396d7f3805c1aec66f00,train
019003,02691156,02691156,4b0f44a76ef66ec9491bc6c980bcf9e4,train
019009,02691156,02691156,136c2b868c5326dbba5db366aa3ac475,train
019025,02691156,02691156,9f525ad90573de3dccc19f6800e20c43,train
019229,02691156,02691156,63f4d6895e0de9079bd3f7086e6031a,train
019287,02691156,02691156,94981062a6f3748844750bbcfe7b8fee,train
019357,02691156,02691156,3844797c89c5e2e821b85e5214b0d6a7,train
019440,02691156,02691156,87cf8f265536d4369a6e43b878d5b335,train
019450,02691156,02691156,2764f43226260c94a5a118bd15e6e34f,train
019511,02691156,02691156,d1a887a47991d1b3bc0909d98a1ff2b4,train
019558,02691156,02691156,679d4f84caa5a1a8f019a51d1a3b2e07,train
019587,02691156,02691156,8eab40ab482a46f04369ac253fd9f7b2,train
019642,02691156,02691156,b65ac56abaecc35bedcd88be6151afb4,train
019648,02691156,02691156,b0f3f0f754c0129486faacd7b0ac262e,train
019650,02691156,02691156,8f39d2dbb98bce6057b643a522b3d830,train
019682,02691156,02691156,b1dfa9a6274688cd29ba25678ec45698,train
019736,02691156,02691156,ec2ceb5d65007bacfbb51ecfb25331aa,train
019781,02691156,02691156,8b851217c2ef15b8eeb11afd6f15c99e,train
